id	type	typePara	grade	school	group	sequence	name	des	icon	itemList	limitType	limitPara	levelLowerLimit	levelUpperLimit	moneyType	price	priceShow	PrePriceShow	priceStepValue	timeType	activityID	startTime	endTime	specialEndTime	isShowTime	sloganType	startTimeTips	startTimeWord	endTimeTips	groupId	batch	rechargeShopId	rechargeShopId1	tabshow	herocondition	rechargecondition	firstCharge	followupCharge	autoOpenGift	extraShowItemId	OpenServiceActivity	
10106111	1	0	1	1	6	111	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,14	3	1	1	80	1120005	5	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106112	1	0	1	1	6	112	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,22	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106113	1	0	1	1	6	113	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,36	3	1	1	80	1120005	20	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106114	1	0	1	1	6	114	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,8	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106115	1	0	1	1	6	115	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,14	3	1	1	80	1120001	50000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106201	1	0	1	1	6	201	智原素	代号为智的蓝色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210001,18	3	1	1	80	1120005	5	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106202	1	0	1	1	6	202	智原素	代号为智的蓝色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210001,36	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106203	1	0	1	1	6	203	智原素	代号为智的蓝色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210001,72	3	1	1	80	1120005	20	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106204	1	0	1	1	6	204	智原素	代号为智的蓝色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210001,12	3	1	1	80	1120001	40000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106205	1	0	1	1	6	205	智原素	代号为智的蓝色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210001,16	3	1	1	80	1120001	60000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106206	1	0	1	1	6	206	运原素	代号为运的黄色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210002,18	3	1	1	80	1120005	5	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106207	1	0	1	1	6	207	运原素	代号为运的黄色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210002,36	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106208	1	0	1	1	6	208	运原素	代号为运的黄色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210002,72	3	1	1	80	1120005	20	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106209	1	0	1	1	6	209	运原素	代号为运的黄色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210002,12	3	1	1	80	1120001	40000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106210	1	0	1	1	6	210	运原素	代号为运的黄色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210002,16	3	1	1	80	1120001	60000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106211	1	0	1	1	6	211	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,18	3	1	1	80	1120005	5	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106212	1	0	1	1	6	212	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,36	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106213	1	0	1	1	6	213	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,72	3	1	1	80	1120005	20	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106214	1	0	1	1	6	214	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,12	3	1	1	80	1120001	40000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10106215	1	0	1	1	6	215	力原素	代号为力的红色半透明状胶囊，能够助人激发潜能。可在怪人研究所中获取。	0	1210003,16	3	1	1	80	1120001	60000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107001	1	0	1	1	7	1	埼玉卡片	埼玉老师的招式卡片，上面印着施展普通拳时的姿态。在模拟训练、怪人研究所、英雄试炼中可以召唤埼玉老师获得战斗胜利，并获取额外掉落奖励。可在埼玉家的各种活动中获取。	0	1110006,1	3	1	1	80	1120005	6	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107002	1	0	1	1	7	2	埼玉卡片	埼玉老师的招式卡片，上面印着施展普通拳时的姿态。在模拟训练、怪人研究所、英雄试炼中可以召唤埼玉老师获得战斗胜利，并获取额外掉落奖励。可在埼玉家的各种活动中获取。	0	1110006,1	3	1	1	80	1120005	8	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107003	1	0	1	1	7	3	埼玉卡片	埼玉老师的招式卡片，上面印着施展普通拳时的姿态。在模拟训练、怪人研究所、英雄试炼中可以召唤埼玉老师获得战斗胜利，并获取额外掉落奖励。可在埼玉家的各种活动中获取。	0	1110006,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107004	1	0	1	1	7	4	连续普通拳	连续普通拳*5	0	1110007,5	3	1	1	80	1120005	15	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107005	1	0	1	1	7	5	连续普通拳	连续普通拳*8	0	1110007,8	3	1	1	80	1120005	30	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107006	1	0	1	1	7	6	连续普通拳	连续普通拳*10	0	1110007,10	3	1	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107007	1	0	1	1	7	7	认真拳	认真拳*5	0	1110008,5	3	1	1	80	1120005	15	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107008	1	0	1	1	7	8	认真拳	认真拳*8	0	1110008,8	3	1	1	80	1120005	30	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10107009	1	0	1	1	7	9	认真拳	认真拳*10	0	1110008,10	3	1	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100001	1	0	2	1	0	1	觉醒礼包	智之丸*100，运之丸*100，力之丸*100	0	1210001,100|1210002,100|1210003,100	1	1	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100002	1	0	2	1	0	2	角色经验礼包	角色经验50000，星点100	0	1120002,50000	1	1	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100003	1	0	2	1	0	3	银牙组应援礼包	银牙组基础物资*100，银牙组高级物资*10	0	1220001,100|1220002,10	1	5	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	2	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100004	1	0	2	1	0	4	武士组应援礼包	武士组基础物资*100，武士组高级物资*10	0	1220003,100|1220004,10	1	5	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	2	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100005	1	0	2	1	0	5	球棒组应援礼包	球棒组基础物资*100，球棒组高级物资*10	0	1220005,100|1220006,10	1	5	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	2	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100006	1	0	2	1	0	6	杰诺斯组应援礼包	杰诺斯组基础物资*100，杰诺斯组高级物资*10	0	1220007,100|1220008,10	1	5	1	80	1120005	50	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	2	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100007	1	0	2	1	0	7	每日超值礼包	体力*50，角色经验*50000，星点*10	0	1120006,50|1120002,50000	1	1	1	80	1120001	88888	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	1	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100008	1	0	2	1	0	8	每周超值礼包	钞票*50000，豪华招募券*5，通用情报*10	0	1120001,50000|1120018,10|1120017,10	2	1	1	80	1120005	666	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	1	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100009	1	0	2	1	0	9	秘境门票-简单	秘境门票-简单*10	0	1110101,10	0	0	1	80	1120001	50000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100010	1	0	2	1	0	10	秘境门票-普通	秘境门票-普通*10	0	1110102,10	0	0	1	80	1120001	50000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20100011	1	0	2	1	0	11	秘境门票-困难	秘境门票-困难*10	0	1110103,10	0	0	1	80	1120001	50000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
20200001	1	0	2	2	0	1	觉醒礼包	智之丸*100，运之丸*100，力之丸*100	0	1210001,100|1210002,100|1210003,100	1	2	1	80	1120001	10000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	1	100	0	100	0	0	0	0	0	0	0	 	 	0	0	0
20200002	1	0	2	2	0	2	角色经验礼包	角色经验*100000+运之丸*100，力之丸*100	0	1120002,100000	2	5	1	80	1120001	10000	0	0	0	0	0	2018-11-08 00:00:00	2020-07-07 00:00:00	0,0,0,691200	0	2	100	0	100	0	0	0	0	0	0	0	 	 	0	0	0
20200003	1	0	2	2	0	3	星点礼包	星点*10000+运之丸*100，力之丸*100	0	1120004,10000|1210002,100|1210003,100	2	10	1	80	1120001	10000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	3	100	0	100	0	0	0	0	0	0	0	 	 	0	0	0
90100001	1	0	9	1	0	1	觉醒材料礼包	觉醒材料礼包*50	0	2130001,50	2	10	1	80	1120014	100	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
90100002	1	0	9	1	0	2	运原素	运原素*20	0	1210002,20	2	20	1	80	1120014	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
90100003	1	0	9	1	0	3	力原素	力原素*20	0	1210003,20	2	20	1	80	1120014	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
90100004	1	0	9	1	0	4	英雄经验	英雄经验*12500	0	1120002,12500	2	10	1	80	1120014	100	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
90100005	1	0	9	1	0	5	存储权限	存储权限*120	0	1120004,120	2	30	1	80	1120014	200	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
90100006	1	0	9	1	0	6	招募券	招募券*1	0	1120017,1	2	20	1	80	1120014	200	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	1	0	0	0	0	0	 	 	0	0	0
90100007	1	0	9	1	0	7	特别招募券	协会指定的招募凭证，可凭此进行一次特别招募。	0	1120018,1	2	10	1	80	1120015	100	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	1	0	0	0	0	0	 	 	0	0	0
90100008	1	0	9	1	0	8	通用情报	实用的关键线索，可在任意的角色技能升级中使用。	0	1110010,100	2	3	1	80	1120015	200	0	0	200	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	1	0	0	0	0	0	 	 	0	0	0
10108001	1	0	1	1	8	1	闪电麦克斯情报	记载了零碎信息的情报。收集完整便可指定招募闪电麦克斯。	0	3110011,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108002	1	0	1	1	8	2	居合庵情报	记载了零碎信息的情报。收集完整便可指定招募居合庵。	0	3110012,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108003	1	0	1	1	8	3	毒刺情报	记载了零碎信息的情报。收集完整便可指定招募毒刺。	0	3110013,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108004	1	0	1	1	8	4	弹簧胡子情报	记载了零碎信息的情报。收集完整便可指定招募弹簧胡子。	0	3110015,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108005	1	0	1	1	8	5	蛇咬拳斯奈克情报	记载了零碎信息的情报。收集完整便可指定招募蛇咬拳斯奈克。	0	3110016,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108006	1	0	1	1	8	6	青焰情报	记载了零碎信息的情报。收集完整便可指定招募青焰。	0	3110017,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108007	1	0	1	1	8	7	地狱的吹雪情报	记载了零碎信息的情报。收集完整便可指定招募地狱的吹雪。	0	3110021,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108008	1	0	1	1	8	8	背心黑洞情报	记载了零碎信息的情报。收集完整便可指定招募背心黑洞。	0	3110023,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108009	1	0	1	1	8	9	睫毛情报	记载了零碎信息的情报。收集完整便可指定招募睫毛。	0	3110024,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108010	1	0	1	1	8	10	蘑菇情报	记载了零碎信息的情报。收集完整便可指定招募蘑菇。	0	3110027,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108011	1	0	1	1	8	11	无证骑士情报	记载了零碎信息的情报。收集完整便可指定招募无证骑士。	0	3110028,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108012	1	0	1	1	8	12	十字键情报	记载了零碎信息的情报。收集完整便可指定招募十字键。	0	3110032,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108013	1	0	1	1	8	13	电池侠情报	记载了零碎信息的情报。收集完整便可指定招募电池侠。	0	3110033,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108014	1	0	1	1	8	14	丧服吊带裤情报	记载了零碎信息的情报。收集完整便可指定招募丧服吊带裤。	0	3110035,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108015	1	0	1	1	8	15	乌马洪情报	记载了零碎信息的情报。收集完整便可指定招募乌马洪。	0	3110037,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108016	1	0	1	1	8	16	茶岚子情报	记载了零碎信息的情报。收集完整便可指定招募茶岚子。	0	3110041,1	3	1	1	80	1120001	15000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108017	1	0	1	1	8	17	杰诺斯情报	记载了零碎信息的情报。收集完整便可指定招募杰诺斯。	0	3110050,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108101	1	0	1	1	8	101	闪电麦克斯情报	记载了零碎信息的情报。收集完整便可指定招募闪电麦克斯。	0	3110011,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108102	1	0	1	1	8	102	居合庵情报	记载了零碎信息的情报。收集完整便可指定招募居合庵。	0	3110012,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108103	1	0	1	1	8	103	毒刺情报	记载了零碎信息的情报。收集完整便可指定招募毒刺。	0	3110013,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108104	1	0	1	1	8	104	弹簧胡子情报	记载了零碎信息的情报。收集完整便可指定招募弹簧胡子。	0	3110015,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108105	1	0	1	1	8	105	蛇咬拳斯奈克情报	记载了零碎信息的情报。收集完整便可指定招募蛇咬拳斯奈克。	0	3110016,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108106	1	0	1	1	8	106	青焰情报	记载了零碎信息的情报。收集完整便可指定招募青焰。	0	3110017,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108107	1	0	1	1	8	107	地狱的吹雪情报	记载了零碎信息的情报。收集完整便可指定招募地狱的吹雪。	0	3110021,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108108	1	0	1	1	8	108	背心黑洞情报	记载了零碎信息的情报。收集完整便可指定招募背心黑洞。	0	3110023,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108109	1	0	1	1	8	109	睫毛情报	记载了零碎信息的情报。收集完整便可指定招募睫毛。	0	3110024,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108110	1	0	1	1	8	110	蘑菇情报	记载了零碎信息的情报。收集完整便可指定招募蘑菇。	0	3110027,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108111	1	0	1	1	8	111	无证骑士情报	记载了零碎信息的情报。收集完整便可指定招募无证骑士。	0	3110028,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108112	1	0	1	1	8	112	十字键情报	记载了零碎信息的情报。收集完整便可指定招募十字键。	0	3110032,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108113	1	0	1	1	8	113	电池侠情报	记载了零碎信息的情报。收集完整便可指定招募电池侠。	0	3110033,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108114	1	0	1	1	8	114	丧服吊带裤情报	记载了零碎信息的情报。收集完整便可指定招募丧服吊带裤。	0	3110035,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108115	1	0	1	1	8	115	乌马洪情报	记载了零碎信息的情报。收集完整便可指定招募乌马洪。	0	3110037,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108116	1	0	1	1	8	116	茶岚子情报	记载了零碎信息的情报。收集完整便可指定招募茶岚子。	0	3110041,1	3	1	1	80	1120001	30000	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108117	1	0	1	1	8	117	杰诺斯·武装情报	记载了零碎信息的情报。收集完整便可指定招募杰诺斯·武装。	0	3110002,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108201	1	0	1	1	8	201	闪电麦克斯情报	记载了零碎信息的情报。收集完整便可指定招募闪电麦克斯。	0	3110011,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108202	1	0	1	1	8	202	居合庵情报	记载了零碎信息的情报。收集完整便可指定招募居合庵。	0	3110012,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
10108203	1	0	1	1	8	203	毒刺情报	记载了零碎信息的情报。收集完整便可指定招募毒刺。	0	3110013,1	3	1	1	80	1120005	10	0	0	0	0	0	2018-11-08 00:00:00	2099-11-08 00:00:00	0,0,0,691200	0	0	0	0	0	0	0	0	0	0	0	0	 	 	0	0	0
